timestamp,test,metric,value,unit,product_name,official,owner,run_uri,sample_uri,baseline,blocksize,bw_agg,bw_dev,bw_max,bw_mean,bw_min,cloud,data_disk_0_durability,data_disk_0_num_stripes,data_disk_0_replication,data_disk_0_size,data_disk_0_type,direct,filename,fio_job,group_reporting,image,index,iodepth,ioengine,ip_type,machine_type,max,mean,min,num_cpus,num_parallel_copies,num_striped_disks,numjobs,overwrite,p1,p10,p20,p30,p40,p5,p50,p60,p70,p80,p90,p95,p99,p99.5,p99.9,p99.95,p99.99,perfkitbenchmarker_version,randrepeat,receiving_machine_type,receiving_zone,runtime,runtime_in_seconds,rw,samples,scratch_disk_size,scratch_disk_type,sending_machine_type,sending_thread_count,sending_zone,size,stddev,time,vm_1_cloud,vm_1_image,vm_1_machine_type,vm_1_vm_count,vm_1_zone,vm_2_cloud,vm_2_image,vm_2_machine_type,vm_2_vm_count,vm_2_zone,vm_count,zone
1469828959.508102,fio,random_write_rest:write:bandwidth,57865,KB/s,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,cb1b3a96-4028-46ec-abb7-54d3d12d0294,,4k,6.25,141.66,4048,3618.14,3168,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency,1067.77,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,6d96e082-0853-4279-b0eb-a9c1f1039fea,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,11684,1067.77,0,,,1,16,1,668,852,924,972,1012,796,1048,1096,1144,1208,1304,1384,1656,1832,2640,3408,7008,unknown,0,,,60,,randwrite,,500,boot,,,,1G,224.49,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:min,0,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,2f374b03-13c0-452e-a5cb-d179046169d5,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:max,11684,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,dac590ad-3e3f-44eb-8f34-7ca7da8007f2,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:mean,1067.77,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,b3dadc3d-db30-4746-8a9a-052f6faaab3c,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:stddev,224.49,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,8476bba9-017b-4d17-814f-073db1f6434c,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p1,668,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,0b093fc3-c964-456f-8f43-13793d86d31b,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p5,796,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,48b85eef-63eb-4acb-abac-34bc79159597,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p10,852,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,355dee35-3e49-4d49-8fb9-87b1a118dbb2,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p20,924,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,d1662a08-30d3-4052-8623-4b958c69111b,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p30,972,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,f5647990-9f28-4270-8f18-c144c1f2aa70,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p40,1012,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,5e3abf5d-7a1c-45e1-9f7e-0073cabd182c,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p50,1048,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,d98b1176-815a-4e45-b0de-918d419b4dca,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p60,1096,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,0112e3ba-9482-4ab2-bcbb-45820938fce1,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p70,1144,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,f1ba48da-1625-4281-a44a-e7151cae61e4,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p80,1208,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,208c7bb1-d1b8-47c5-bdf8-25f2a69885a8,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p90,1304,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,400dfa6c-931e-41f7-a1d0-33dcb407dace,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p95,1384,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,0bde7fff-13d2-40e2-a196-6aeb3230beef,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p99,1656,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,feaecb0e-465b-4276-acc6-8b29182647a1,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p99.5,1832,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,43fae1ff-cac2-4fb3-9dae-56284a185f4c,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p99.9,2640,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,8e37508f-ea95-4ea7-9abd-70b72a931feb,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p99.95,3408,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,28068798-cec1-43d4-8e5e-874058dc2bcd,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:latency:p99.99,7008,usec,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,dfe9cb25-a120-44a6-aba4-ac730980986e,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828959.507238,fio,random_write_rest:write:iops,14466.27,,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,f29b98fa-9c40-4b49-b57b-277539e5b24c,,4k,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,1,fio_test_file,random_write_rest,,09de0a66-3156-48b4-90a5-1cf25a905207,,1,libaio,,general1-1,,,,,,1,16,1,,,,,,,,,,,,,,,,,,unknown,0,,,60,,randwrite,,500,boot,,,,1G,,,,,,,,,,,,,1,IAD
1469828972.920173,fio,End to End Runtime,183.48565411567688,seconds,PerfKitBenchmarker,False,root,617afe83-1a598047-9a2f-4e8a-b257-06b36ea6ccb4,5b66ae92-b0ef-41dc-b7d3-5e10ba08a858,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829082.221045,coremark,Coremark Score,11885.659951,,PerfKitBenchmarker,False,root,617afe83-15431b90-3f6b-4576-994a-59c29c0e0470,30d75ced-04a6-41a2-916e-05571fd9ffd8,,,,,,,,Rackspace,,,,,,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,1,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,1,IAD
1469829095.263033,coremark,End to End Runtime,122.33975291252136,seconds,PerfKitBenchmarker,False,root,617afe83-15431b90-3f6b-4576-994a-59c29c0e0470,d33b9b2e-817d-4940-a60c-b46cca07dec1,,,,,,,,Rackspace,,,,,,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,1,IAD
1469829593.801727,unixbench,Dhrystone 2 using register variables,28259305.8,lps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,ce86f086-dbc0-43bf-88ad-b9b047db87f1,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,10.0s,,,,,,,,,,,1,IAD
1469829593.801753,unixbench,Double-Precision Whetstone,3432.7,MWIPS,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,efc56544-cc5f-41eb-8dc3-5c463fbbbabc,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,9.8s,,,,,,,,,,,1,IAD
1469829593.801762,unixbench,Execl Throughput,4016.3,lps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,6c7843ef-161c-4409-ae9e-667b5971b3fc,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,30.0s,,,,,,,,,,,1,IAD
1469829593.801767,unixbench,File Copy 1024 bufsize 2000 maxblocks,1007698.0,KBps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,f19df0ac-c2c7-4869-a960-7a887c8ffe89,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,30.0s,,,,,,,,,,,1,IAD
1469829593.801773,unixbench,File Copy 256 bufsize 500 maxblocks,276309.0,KBps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,2b398458-d291-4463-bfb2-4491421f7abc,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,30.0s,,,,,,,,,,,1,IAD
1469829593.801788,unixbench,File Copy 4096 bufsize 8000 maxblocks,2376798.0,KBps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,0276f482-1f82-4859-9162-464b1e8cf415,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,30.0s,,,,,,,,,,,1,IAD
1469829593.801809,unixbench,Pipe Throughput,1884122.1,lps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,58514e1d-dda1-41eb-bc1b-24fef821704a,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,10.0s,,,,,,,,,,,1,IAD
1469829593.801814,unixbench,Pipe-based Context Switching,301044.9,lps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,5726fea7-5d14-4bb1-ae67-13de4e834783,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,10.0s,,,,,,,,,,,1,IAD
1469829593.801821,unixbench,Process Creation,12757.7,lps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,bc21ac4a-27ce-4910-bbf7-7b7c3bd51e5e,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,30.0s,,,,,,,,,,,1,IAD
1469829593.801827,unixbench,Shell Scripts (1 concurrent),7247.2,lpm,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,4829db73-9ed0-47d6-affb-75490ce61998,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,60.0s,,,,,,,,,,,1,IAD
1469829593.801832,unixbench,Shell Scripts (8 concurrent),951.0,lpm,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,49b51621-4da9-48f3-bac8-94cf83096282,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,60.1s,,,,,,,,,,,1,IAD
1469829593.801837,unixbench,System Call Overhead,3788892.6,lps,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,94a2f2ca-6bf4-4fd1-a795-770bca3473fd,,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,1,500,boot,,,,,,10.0s,,,,,,,,,,,1,IAD
1469829593.80363,unixbench,Dhrystone 2 using register variables:score,28259305.8,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,e8f0a9f8-fd2b-453a-ab9f-c94bfb4ca005,116700.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,2421.5,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803643,unixbench,Double-Precision Whetstone:score,3432.7,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,e69057ce-6f0b-46d8-bc4b-315ea8e22c8a,55.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,624.1,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803649,unixbench,Execl Throughput:score,4016.3,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,85a0b8c4-1079-44bb-a010-9c6e47a2d080,43.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,934.0,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803655,unixbench,File Copy 1024 bufsize 2000 maxblocks:score,1007698.0,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,df86c859-dce5-47b7-aeb2-89efc798780e,3960.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,2544.7,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.80366,unixbench,File Copy 256 bufsize 500 maxblocks:score,276309.0,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,ad921c4c-e7f7-409a-b6ad-aed78c812e41,1655.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,1669.5,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803668,unixbench,File Copy 4096 bufsize 8000 maxblocks:score,2376798.0,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,197d8dbb-9519-457e-89fe-1bdd9609020d,5800.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,4097.9,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803674,unixbench,Pipe Throughput:score,1884122.1,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,5b47a449-5d58-46c2-9257-59ea246b972a,12440.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,1514.6,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803679,unixbench,Pipe-based Context Switching:score,301044.9,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,f248b05b-b408-4f0e-ba4c-9b300e3df2a9,4000.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,752.6,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803687,unixbench,Process Creation:score,12757.7,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,88994bf3-098f-47c6-9dc8-6a8b1ca38eca,126.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,1012.5,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803692,unixbench,Shell Scripts (1 concurrent):score,7247.2,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,5c5769f1-88b9-4d7e-8415-85e1e1d70486,42.4,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,1709.3,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803697,unixbench,Shell Scripts (8 concurrent):score,951.0,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,29f62ebc-4a44-43d2-94a7-7aa5d1e1af94,6.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,1585.0,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
1469829593.803702,unixbench,System Call Overhead:score,3788892.6,,PerfKitBenchmarker,False,root,617afe83-c2b3ac09-80c7-4010-abb7-2f068e0d2de2,b90e60d9-60a6-4391-b47c-76c7bd648212,15000.0,,,,,,,Rackspace,ephemeral,1,RAID10,500,boot,,,,,09de0a66-3156-48b4-90a5-1cf25a905207,2525.9,,,,general1-1,,,,,1,1,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,500,boot,,,,,,,,,,,,,,,,,1,IAD
